Date,User,Isi
2023-02-02 09:29:52+00:00,David_Rizal6,"RT @LaNyallaMM1: Saya juga mengingatkan kpd semua pihak untuk mewaspadai ancaman resesi yg mulai nampak ke permukaan. Sebab,resesi akan ber…"
2023-02-02 09:28:36+00:00,akutiaraanisa,"RT @killthedj: Kalo resesi terjadi, ya hanya masyarakat desa sesungguhnya yang tidak begitu terpengaruh karena gaya hidup &amp; sumber dayanya…"
2023-02-02 09:28:33+00:00,TeoSulaiman,"RT @LaNyallaMM1: Saya juga mengingatkan kpd semua pihak untuk mewaspadai ancaman resesi yg mulai nampak ke permukaan. Sebab,resesi akan ber…"
2023-02-02 09:25:39+00:00,brightwinnjaya,Resesi nya indo kebanyakan konser dan printilan nya🫠🫠🫠 https://t.co/PSYF2cVpjh
2023-02-02 09:24:49+00:00,bjopass17,"RT @txtqiqi: Badai Resesi Segera Datang, Gimana Nasib Orang Miskin RI?

#2PeriodeCumaUtang
#2PeriodeCumaUtang

https://t.co/vxnr6piiqz"
2023-02-02 09:19:11+00:00,arifn80an,@BuruhPemda Sesuai prediksi. Menuju resesi
2023-02-02 09:17:03+00:00,golkarpedia,"""Saat ini kita tidak resesi. Suatu negara dikatakan resesi bila PDB minus dua kuartal berturut-turut. Saat ini ekon… https://t.co/15JwSWlpKZ"
2023-02-02 09:12:24+00:00,EdwardCullen347,Sejumlah negara di dunia pun masuk ke jurang resesi akibat sulitnya pergerakan ekonomi. #PercepatanEkonomiMaju #jokowihebat
2023-02-02 09:10:25+00:00,tvr_parlemen,"TVR 120 - Setjen DPR RI: Perekonomian Indonesia Tetap Mampu Bertahan

Pusat Kajian Anggaran Badan Keahlian Setjen D… https://t.co/kstTA9QYgq"
2023-02-02 09:09:29+00:00,pajak_buntok,"RT @KemenkeuRI: Indonesia mungkin tidak termasuk negara yang kena resesi.

Tapi, Indonesia tetap harus mantisipasi ancaman resesi dengan me…"
2023-02-02 08:42:44+00:00,BI_ProvinsiBali,"Tapi sekarang #SobatRupiah gak perlu khawatir lagi ya! 
Karena akan ada NGOPI BLI (Ngobrol Pinter bareng BI Bali)🎙🤓… https://t.co/5hrv5RP9lz"
2023-02-02 08:42:16+00:00,aswandodo,Apalagi ditengah resesi seperti ini kestabilan ekonomi itu sangat penting #arsjadrasjid Ketua Kadin https://t.co/hKF4ekIGH6
2023-02-02 08:40:59+00:00,BI_ProvinsiBali,"Halo #SobatRupiah 🙌
Gimana nih kabarnya setelah memasuki satu bulan di tahun 2023?

Sayang sekali di awal tahun ini… https://t.co/G62jGKNjxh"
2023-02-02 08:36:09+00:00,WinJGR,"Gegara diterpa resesi seks, sejumlah provinsi di China memperbolehkan pasangan yang belum menikah untuk mendaftarka… https://t.co/es8SlJDiY2"
2023-02-02 08:29:25+00:00,unababii,"Weh ini resesi bukan iflasi weh, ngapa harga barang ttp pada naik dah"
2023-02-02 08:27:06+00:00,DarwinPakpahan1,"@Tita83079013 Gak usah dipikirin, yg penting gimana cara ngadapin resesi 2023 gitulho. https://t.co/T8tVCAEbWt"
2023-02-02 08:26:36+00:00,ibrokumar,Akhir-akhir ini banyak brand smartphone yang perubahannya minor secara kasat mata. Apa ini efek dari hardware short… https://t.co/YqcsGrVvvF
2023-02-02 08:25:54+00:00,kkkmbbb_jta,Apalagi ditengah resesi seperti ini kestabilan ekonomi itu sangat penting #arsjadrasjid #ekonomi… https://t.co/s57IaCgNgY
2023-02-02 08:22:53+00:00,tselenterprise,Ancaman resesi global saat ini menyadarkan kita tentang pentingnya resiliensi bagi sebuah bisnis. Setiap industri d… https://t.co/RLpSu4KazZ
2023-02-02 08:22:32+00:00,detikcom,"Gegara diterpa resesi seks, sejumlah provinsi di China memperbolehkan pasangan yang belum menikah untuk mendaftarka… https://t.co/vg0TsBWcoA"
2023-02-02 08:11:57+00:00,pajakmanna,"RT @DitjenPK: Perppu Ciptaker punya 3 kelebihan yang bisa selamatkan Indonesia dari ancaman resesi dunia.

Simak 3 kelebihannya di video be…"
2023-02-02 08:10:11+00:00,utamanewscom,"Kepala Bidang (Kabid) Tenaga Kerja, Erwin Nainggolan, penguatan sektor ekonomi berbasis kerakyatan juga menjadi sal… https://t.co/WbvewEnlcx"
2023-02-02 08:10:01+00:00,DjPrasetyo85,@CNNIndonesia Fix RESESI
2023-02-02 07:50:42+00:00,DitjenPK,"Perppu Ciptaker punya 3 kelebihan yang bisa selamatkan Indonesia dari ancaman resesi dunia.

Simak 3 kelebihannya d… https://t.co/4BaPFHEZak"
2023-02-02 07:50:29+00:00,Whyud_,@Askrlfess Apa itu resesi seks
2023-02-02 07:47:06+00:00,ox_Novbigwin8,"@Bang_Garr Bang, sebagai orang pinter, saya mau tanya.
Apa benar kita tidak terdampak resesi ekonomi dunia?
Plis, jawab yang joejoer"
2023-02-02 07:34:36+00:00,kaktusbulat,"RT @killthedj: Kalo resesi terjadi, ya hanya masyarakat desa sesungguhnya yang tidak begitu terpengaruh karena gaya hidup &amp; sumber dayanya…"
2023-02-02 07:30:39+00:00,DeddyDoankdd,"Januari
Februari
Maret
April
Adalah masa² resesi
Resesi nampak didepan mata
Seharusnya aku ini bisa berhemat
Kebutu… https://t.co/xAr0c4IZ7E"
2023-02-02 07:29:42+00:00,eivrilrn,"Anda adalah seorang CEO dari Perusahaan ""XYZ"" yang bergerak dibidang Teknologi 
Komunikasi. Perusahaan Anda akan IP… https://t.co/FJMSYSkpI2"
2023-02-02 07:22:31+00:00,detikHealth,"Gegara diterpa resesi seks, sejumlah provinsi di China memperbolehkan pasangan yang belum menikah untuk mendaftarka… https://t.co/negUMzA6Y7"
2023-02-02 07:18:10+00:00,fadelkhat,"..salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi 

@lpnkarangintan… https://t.co/X7scuIaoVN"
2023-02-02 07:15:48+00:00,keroks_biang,bye Resesi ! AMRO Ramal Ekonomi RI Tumbuh 5% sepanjang 2023 https://t.co/ynWOVSl75z
2023-02-02 06:52:24+00:00,_BangkuTaman,@dprhiburanmalam Tarian penghambat resesi
2023-02-02 06:49:01+00:00,OctafxExpert,"Trade gold di octafx
Register di https://t.co/IKpy0GTOa8

Emas bertahan setinggi 9 bulan karena dolar tenggelam, kh… https://t.co/5CG1AjBP7W"
2023-02-02 06:43:59+00:00,ahmad73855533,6. salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi yang bisa memicu ke… https://t.co/lJ7jI6xrMS
2023-02-02 06:35:35+00:00,didimarwondo,"RT @jamal_formigran: Workshop Link and Match:
Dunia Pendidikan dg Dunia Kerja dalam dan luar negeri menghadapi resesi 2023 https://t.co/HeC…"
2023-02-02 06:21:37+00:00,ArdiPegasis,"@cung_alberto Pantes lizal lamli gak teriak teriak resesi lagi
Masuk goa kali orang itu sekarang"
2023-02-02 06:11:10+00:00,johanescmp,Banyak yang cari sugar mommy dan sugar daddy hahaha Dunia mulai resesi.
2023-02-02 06:03:07+00:00,Penyukachatime,emas kedua ku di 2023. lg suka beli emas jaga jaga takut bnrn resesi https://t.co/CfPOvVrzHJ
2023-02-02 05:57:59+00:00,tyunningss,"@SANNRIIOW Moa mana ada kenal resesi, udh kaya angin lewat kali kata resesi mah apalagi untuk ayang 😭😭"
2023-02-02 05:56:59+00:00,jamal_formigran,"Workshop Link and Match:
Dunia Pendidikan dg Dunia Kerja dalam dan luar negeri menghadapi resesi 2023 https://t.co/HeCF7Dj5DR"
2023-02-02 05:44:38+00:00,ericaerly,RT @detikcom: Resesi seks di Jepang semakin parah. Pemerintah pun akhirnya memutuskan untuk membentuk badan khusus untuk menanganinya. Sima…
2023-02-02 05:25:31+00:00,R_Soentana,"RT @douboegiez_: Menghadapi Resesi bukan tidak mungkin ada celah untuk menambah utang negara, bersiaplah untuk kenaikan pajak, kenaikan BBM…"
2023-02-02 05:25:15+00:00,Kris52918453,6. salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi yang bisa memicu ke… https://t.co/SLBfRrfAlg
2023-02-02 05:20:19+00:00,IwanKurus8,"@DokterTifa Enggak Bu gak sampai segitu cuma memang mengerikan dampak perang nuklir bakal memicu resesi dunia, down… https://t.co/UynBht3cve"
2023-02-02 05:17:25+00:00,enteaty,Jadi resesi gak wkwk
2023-02-02 05:09:43+00:00,Rutan_kandangan,6. salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi yang bisa memicu ke… https://t.co/iFNLpIUJeM
2023-02-02 05:09:41+00:00,andong_tri,"@detikcom Kalau baca beritanya, bukan resesi seks tapi resesi kehamilan dan kelahiran....orang berhubungan sex buka… https://t.co/XgXVSFW91V"
2023-02-02 05:08:21+00:00,gianays,@Ieonnoraa kirain aku RU UUD tentang resesi ekonomi
2023-02-02 05:07:07+00:00,pembinaan_lpka,"8. yang akan mengalami resesi yang bisa memicu kemiskinan dan gangguan stabilitas politik dan keamanan,… https://t.co/RYx8UdptxP"
2023-02-02 05:03:46+00:00,ggulfknwt,"Padahal pabrik lagi sepi, 2023 katanya resesi😭"
2023-02-02 04:58:20+00:00,AhmadYa05803019,"RT @douboegiez_: Menghadapi Resesi bukan tidak mungkin ada celah untuk menambah utang negara, bersiaplah untuk kenaikan pajak, kenaikan BBM…"
2023-02-02 04:55:31+00:00,rifki_yusron,"..salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi 

@lpnkarangintan… https://t.co/o94VQdgGPS"
2023-02-02 04:53:27+00:00,AriYadi18986523,"..salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi 

@lpnkarangintan… https://t.co/njT4sUI77M"
2023-02-02 04:49:56+00:00,Mengkyou145,salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi yang bisa memicu kemis… https://t.co/H7915U2YSh
2023-02-02 04:46:52+00:00,rhasielle,@farhagung resesi??? 🥹
2023-02-02 04:40:01+00:00,PembinaanGo,"8. yang akan mengalami resesi yang bisa memicu kemiskinan dan gangguan stabilitas politik dan keamanan,… https://t.co/SuD7kejsxK"
2023-02-02 04:38:54+00:00,rumudi,"RT @ileng_s: Pandemi Covid-19 semakin mempertebal utang pemerintah. Kondisi ini akan membayangi wajah ekonomi di tahun 2023, apalagi di ten…"
2023-02-02 04:34:51+00:00,FirlyMariani,RT @detikcom: Resesi seks di Jepang semakin parah. Pemerintah pun akhirnya memutuskan untuk membentuk badan khusus untuk menanganinya. Sima…
2023-02-02 04:34:13+00:00,heyjaelikeit,@ciwssx @betterthnpearl @bbycoffelss Gw udah miskin yee sutiwiii lu tau sendirii resesi gw di tahun 2023 dr bulan januari apa ajaaaa
2023-02-02 04:31:02+00:00,soloposdotcom,"Tantangan Pariwisata 2023: Pemilu, Resesi, dan Pentingnya Inovasi https://t.co/5Ia8YtKnUG"
2023-02-02 04:30:32+00:00,R_Soentana,"RT @chyyeolit: Badai Resesi Segera Datang, Gimana Nasib Orang Miskin RI?

#2PeriodeCumaUtang
#2PeriodeCumaUtang

https://t.co/QC9JJso8iq"
2023-02-02 04:28:47+00:00,MillyThornton18,@TikaLutri Terjaga dari resesi
2023-02-02 04:20:04+00:00,R_Soentana,"RT @ileng_s: Pandemi Covid-19 semakin mempertebal utang pemerintah. Kondisi ini akan membayangi wajah ekonomi di tahun 2023, apalagi di ten…"
2023-02-02 04:17:41+00:00,niawankurnia091,RT @detikcom: Resesi seks di Jepang semakin parah. Pemerintah pun akhirnya memutuskan untuk membentuk badan khusus untuk menanganinya. Sima…
2023-02-02 04:11:38+00:00,headlinerura,6. salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi yang bisa memicu ke… https://t.co/bSewEfKKFK
2023-02-02 04:10:56+00:00,pajakkediri,"RT @KemenkeuRI: Indonesia mungkin tidak termasuk negara yang kena resesi.

Tapi, Indonesia tetap harus mantisipasi ancaman resesi dengan me…"
2023-02-02 04:09:07+00:00,mirza_fir,"RT @belajarlagiHQ: 2023 Resesi?
Bisnis Lokal semakin sepi. 

Lost banyak potensi pasar, padahal ada sekitar 86% yg menggunakan Google Maps…"
2023-02-02 04:08:36+00:00,Ultraman_XSR,"Pertumbuhan ekonomi RI sangat baik, Indonesia bebas resesi
#IndonesiaTanpaResesi
#EkonomiIndonesia https://t.co/am3OvHwHQ6"
2023-02-02 04:08:04+00:00,Ultraman_XSR,"Pertumbuhan ekonomi RI sangat baik, Indonesia bebas resesi
#IndonesiaTanpaResesi
#EkonomiIndonesia https://t.co/0O6br7bteF"
2023-02-02 04:00:01+00:00,rurabehabar,6. salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi yang bisa memicu ke… https://t.co/2XUjectk1U
2023-02-02 03:59:20+00:00,BryanNuraini,"RT @BryanNuraini: Pertumbuhan Penduduk Seimbang, Jokowi Senang Indonesia Terhindar Dari Resesi Seks
Aremania
Yuli Sumpil
Andy Carroll
Eriks…"
2023-02-02 03:56:25+00:00,akoemerindoe,@CNNIndonesia Mantap ... Kebijakan yang diambil ama bu mentri sudah mulai kelihatan hasilnya... Saya yakin Indonesi… https://t.co/8xsPDsuW5l
2023-02-02 03:56:09+00:00,h_indonesiamuda,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/r9T43LCrVn
2023-02-02 03:56:00+00:00,BobbyLA_Lights,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/rqz6cmMxu0
2023-02-02 03:55:49+00:00,sisca_lamp,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/POZvTlMUXE
2023-02-02 03:55:39+00:00,Mhdsiam5,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/HpyliR19VU
2023-02-02 03:55:22+00:00,jujurdaryanto,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/fycB88yivz
2023-02-02 03:55:01+00:00,Dadangkusnaedi1,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/aRYdCwTC67
2023-02-02 03:53:52+00:00,jdq_l,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/dKgQ9CyRgC
2023-02-02 03:53:24+00:00,just_in_caries,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/rtWxj9OUDS
2023-02-02 03:53:05+00:00,MJOEJOEF,"RT @douboegiez_: Menghadapi Resesi bukan tidak mungkin ada celah untuk menambah utang negara, bersiaplah untuk kenaikan pajak, kenaikan BBM…"
2023-02-02 03:52:50+00:00,nadinelustre0,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/TzZJDGTcmA
2023-02-02 03:52:19+00:00,ektanabee,"RT @killthedj: Kalo resesi terjadi, ya hanya masyarakat desa sesungguhnya yang tidak begitu terpengaruh karena gaya hidup &amp; sumber dayanya…"
2023-02-02 03:52:14+00:00,ektanabee,RT @killthedj: Di desaku orang gak ngomong ancaman resesi sama sekali dan mereka hidup baik-baik saja. Sejujurnya mereka juga gak peduli su…
2023-02-02 03:51:56+00:00,Andre11418869,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/USXXg72K7W
2023-02-02 03:49:39+00:00,Fredriiinnsambo,"Optimis dengan kinerja pemerintah untuk mereda resesi
#IndonesiaTanpaResesi
#EkonomiIndonesia https://t.co/SNrBmrH6YW"
2023-02-02 03:49:02+00:00,puspitapy19,"Resesi menjadi salah satu hal yg dikhawatirkan terjadi. Apa saja tanda""nya? Baca di artikel berikut
https://t.co/xwSJ65foVh"
2023-02-02 03:46:25+00:00,inang123__,"RT @douboegiez_: Menghadapi Resesi bukan tidak mungkin ada celah untuk menambah utang negara, bersiaplah untuk kenaikan pajak, kenaikan BBM…"
2023-02-02 03:46:09+00:00,Auliasaja4,"8. yang akan mengalami resesi yang bisa memicu kemiskinan dan gangguan stabilitas politik dan keamanan,… https://t.co/jRdCpOo6GT"
2023-02-02 03:45:44+00:00,PembinaanGo,"8. yang akan mengalami resesi yang bisa memicu kemiskinan dan gangguan stabilitas politik dan keamanan,… https://t.co/bLzYiP4lhM"
2023-02-02 03:39:06+00:00,rawii9,Pembangunan IKN diprediksi akan tetap berjalan meskipun ada kekhawatiran ancaman resesi dalam waktu dekat https://t.co/4Z6vmrBInS
2023-02-02 03:34:33+00:00,YulieNew,"RT @098Dz: Pandemi Covid-19 semakin mempertebal utang pemerintah. Kondisi ini akan membayangi wajah ekonomi di tahun 2023, apalagi di tenga…"
2023-02-02 03:33:47+00:00,infosemar3,"RT @nadiapurwati89: TEKANAN EKONOMI GLOBAL MEREDA 
""Tekanan global dari sisi ekonomi memang mereda, bukan berarti resesi tidak terjadi, bis…"
2023-02-02 03:33:38+00:00,YulieNew,"RT @douboegiez_: Menghadapi Resesi bukan tidak mungkin ada celah untuk menambah utang negara, bersiaplah untuk kenaikan pajak, kenaikan BBM…"
2023-02-02 03:33:35+00:00,doelrohim961,"RT @killthedj: Kalo resesi terjadi, ya hanya masyarakat desa sesungguhnya yang tidak begitu terpengaruh karena gaya hidup &amp; sumber dayanya…"
2023-02-02 03:32:26+00:00,listyantisahwa,"RT @nadiapurwati89: TEKANAN EKONOMI GLOBAL MEREDA 
""Tekanan global dari sisi ekonomi memang mereda, bukan berarti resesi tidak terjadi, bis…"
2023-02-02 03:27:44+00:00,h_indonesiamuda,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/ez8fxbTKXr
2023-02-02 03:27:34+00:00,BobbyLA_Lights,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/QxyVCgkbeq
2023-02-02 03:27:23+00:00,sisca_lamp,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/eqOuItygjU
2023-02-02 03:26:46+00:00,ezmei18,"RT @nadiapurwati89: TEKANAN EKONOMI GLOBAL MEREDA 
""Tekanan global dari sisi ekonomi memang mereda, bukan berarti resesi tidak terjadi, bis…"
2023-02-02 03:26:33+00:00,Mhdsiam5,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/6DLhwe2Lom
2023-02-02 03:26:22+00:00,sarahzahra23,RT @republikaonline: LaNyalla mengingatkan kepada semua pihak mewaspadai ancaman resesi yang mulai nampak https://t.co/qyObsamdDg
2023-02-02 03:25:34+00:00,jujurdaryanto,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/y27TtTC0qE
2023-02-02 03:25:07+00:00,Dadangkusnaedi1,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/OLiPIBkZwg
2023-02-02 03:24:54+00:00,jdq_l,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/EQNPlL5ruK
2023-02-02 03:24:37+00:00,just_in_caries,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/3xj3jwS0Lv
2023-02-02 03:24:30+00:00,JaePalsu,"RT @douboegiez_: Menghadapi Resesi bukan tidak mungkin ada celah untuk menambah utang negara, bersiaplah untuk kenaikan pajak, kenaikan BBM…"
2023-02-02 03:23:51+00:00,nadinelustre0,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/8SileoMCzY
2023-02-02 03:23:28+00:00,EllyanaNabella,"8. yang akan mengalami resesi yang bisa memicu k emiskinan dan gangguan stabilitas politik dan keamanan,… https://t.co/voi45KjYEH"
2023-02-02 03:22:51+00:00,Andre11418869,Kondisi hutang pemerintah masih relatif dalam kondisi wajar dan aman sehingga tidak berdampak pada potensi krisis m… https://t.co/jM8724nmGx
2023-02-02 03:17:52+00:00,nadiapurwati89,"TEKANAN EKONOMI GLOBAL MEREDA 
""Tekanan global dari sisi ekonomi memang mereda, bukan berarti resesi tidak terjadi,… https://t.co/GPzsnzXGPi"
2023-02-02 03:15:43+00:00,idx_channel,"Saksikan IDX Channel Economic Outlook 2023 ""Resilensi Pasar Modal di Tengah Ancaman Resesi Global"" bersama berbagai… https://t.co/6SOrHDvHpC"
2023-02-02 03:07:43+00:00,pajakbulian,"RT @DitjenPajakRI: Diskursus Pajak Awal 2023

@KemenkeuRI baru saja mengumumkan kinerja fiskal yang menggembirakan. 

Sederet mitigasi dala…"
2023-02-02 03:03:42+00:00,BispaTujuhbelas,6. salah satunya terkait inflasi yang mempengaruhi 1/3 ekonomi dunia yang akan mengalami resesi yang bisa memicu ke… https://t.co/Ig86CU4q9u
2023-02-02 03:00:49+00:00,TatangArifin20,"RT @098Dz: Pandemi Covid-19 semakin mempertebal utang pemerintah. Kondisi ini akan membayangi wajah ekonomi di tahun 2023, apalagi di tenga…"
2023-02-02 03:00:31+00:00,JaeKodok,"RT @douboegiez_: Menghadapi Resesi bukan tidak mungkin ada celah untuk menambah utang negara, bersiaplah untuk kenaikan pajak, kenaikan BBM…"
2023-02-02 03:00:16+00:00,JaeKodok,"RT @098Dz: Pandemi Covid-19 semakin mempertebal utang pemerintah. Kondisi ini akan membayangi wajah ekonomi di tahun 2023, apalagi di tenga…"
